city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Toulouse,31000,buy,flat,536,CAPITOLE - CHARMANT T3 DE 71M2 AU DERNIER ÉTAGE,1970-01-01T00:00:00.000Z,2026-06-24T08:06:02.192Z,False,3,2,249000,71,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-LANNES2020-46791
Saint-Orens-de-Gameville,31650,buy,programme,,Coeur Saint O,1970-01-01T00:00:00.000Z,2026-06-24T11:46:37.912Z,True,"[1, 4]",,"[160000, None]","[27.82, 75.15]","https://www.bienici.com/annonce/vente/saint-orens-de-gameville/programme/[1, 4]pieces/les-nouveaux-constructeurs-340401"
Toulouse,31500,buy,flat,MGEU4380,Côte Pavée / Limayrac - 3 pièces - cave - parking,1970-01-01T00:00:00.000Z,2026-06-16T15:27:10.107Z,False,3,2,178000,68,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag315079-523201676
Toulouse,31400,buy,programme,01054,Carré Ormeau,1970-01-01T00:00:00.000Z,2026-06-23T13:13:27.661Z,True,"[2, 5]",,"[228900, 449900]","[38.14, 94.6]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/mgc-250393350"
Toulouse,31400,buy,flat,PP13649,TOULOUSE - POUVOURVILLE - DERNIER ÉTAGE - LUMINEUX,1970-01-01T00:00:00.000Z,2026-06-12T15:26:42.919Z,False,3,2,225000,66,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag310791-522349709
Toulouse,31000,buy,flat,1988658,Vente Appartement 4 pièces,1970-01-01T00:00:00.000Z,2026-06-19T07:19:43.688Z,False,4,3,321000,81,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/iad-france-860816
Toulouse,31300,buy,flat,2310525,L'Alchimie en bord de Garonne,1970-01-01T00:00:00.000Z,2026-06-06T19:12:19.805Z,False,3,2,282000,72.94,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-kapimmo32600-548
Toulouse,31300,buy,flat,111619,,1970-01-01T00:00:00.000Z,2026-06-09T00:26:52.384Z,False,2,1,169000,39.89,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/century-21-202_1052_111619
Toulouse,31200,buy,flat,VA2127-ARTAEIMMO,T3 secteur calme avec parking,1970-01-01T00:00:00.000Z,2026-06-24T12:31:49.682Z,False,3,2,150000,58,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company35613nvq-appt-2127
Toulouse,31300,buy,flat,1986525,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-18T18:53:03.378Z,False,3,2,175000,66,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-860943
Toulouse,31000,buy,flat,1982544,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-05T18:46:24.837Z,False,2,1,215000,41.16,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-857029
Toulouse,31200,buy,flat,3906,Appartement Toulouse 4 pièce(s) 71 m2,1970-01-01T00:00:00.000Z,2026-06-12T08:49:38.473Z,False,4,3,199000,71,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/laforet-immo-facile-52534854
Toulouse,31400,buy,flat,13564AA,T3 dernier étage avec terrasse et parking,1970-01-01T00:00:00.000Z,2026-06-12T12:16:22.446Z,False,3,2,199000,65.52,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-60223894
Toulouse,31000,buy,flat,1984748,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-11T19:12:39.511Z,False,3,2,370000,84,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-856674
Toulouse,31300,buy,flat,EB1374BB47F24FF7,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:58.179Z,False,1,,79000,26,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-521286407
Toulouse,31000,buy,programme,39259,Toulouse Lardenne à 20 min en bus du métro A,1970-01-01T00:00:00.000Z,2026-06-24T12:49:31.823Z,True,"[3, 4]",,"[223900, 374900]","[60, 75]","https://www.bienici.com/annonce/vente/toulouse/programme/[3, 4]pieces/visiteonline-p_6205546"
Toulouse,31300,buy,flat,C077F3CD27004BFB,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:41.188Z,False,1,1,126500,35,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-520998497
Toulouse,31300,buy,flat,5D1574A016854EA6,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:50.182Z,False,2,1,128000,43,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-520998491
Toulouse,31300,buy,flat,DD6AEC9AA2CB4EE3,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:50.263Z,False,1,,68000,23,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-520983446
Toulouse,31300,buy,flat,FB8F7A8A57C04D79,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:49.964Z,False,2,1,103000,35,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-520983449
Toulouse,31000,buy,flat,441658MGP,Jean Jaurès T2 coup de coeur !,1970-01-01T00:00:00.000Z,2026-06-24T11:09:50.254Z,False,2,1,249500,41,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag440414-520933409
Toulouse,31300,buy,flat,1978139,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-24T11:41:28.473Z,False,3,2,220000,64,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-2041723
Toulouse,31100,buy,programme,430,LE 220,1970-01-01T00:00:00.000Z,2026-06-22T06:09:22.469Z,True,"[2, 4]",,"[191900, 270900]","[41.34, 77.18]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/mgc-250155067"
Toulouse,31200,buy,flat,1958848,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-24T11:40:48.551Z,False,2,1,109000,41.9,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-2021952
Toulouse,31200,buy,programme,65656565,Barrière de Paris,1970-01-01T00:00:00.000Z,2026-06-06T01:46:07.438Z,True,"[2, 3]",,"[164900, 249011]","[39, 60]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 3]pieces/gedeon-32930072"
Toulouse,31300,buy,flat,7A2EFC1DD13B4B6E,Résidence Etudiante,1970-01-01T00:00:00.000Z,2026-06-24T11:52:55.363Z,False,1,,66000,18,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-520328195
Toulouse,31200,buy,flat,2800-ELYADE,EN EXCLUSIVITE - A VENDRE T3 de 57.73m² à TOULOUSE(31200),1970-01-01T00:00:00.000Z,2026-06-24T13:28:47.338Z,False,3,2,249750,57.61,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company40779suy-appt-5391
Toulouse,31000,buy,flat,4551,Appartement Toulouse Les Carmes - Esquirol 5 pièces de 138.29m²,1970-01-01T00:00:00.000Z,2026-06-22T17:54:29.062Z,False,5,3,599500,138.29,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/laforet-immo-facile-52569137
Toulouse,31300,buy,flat,7608498,APPT T4 ST MARTIN DU TOUCH,1970-01-01T00:00:00.000Z,2026-06-16T02:57:39.751Z,False,4,3,299000,92,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag314544-519563216
Toulouse,31500,buy,flat,XFDD7167,"Magnifique T4 avec Terrasse, Garage & Cave - Port Saint-Etienne",1970-01-01T00:00:00.000Z,2026-06-20T11:47:23.517Z,False,4,3,475000,86,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag315079-519437657
Toulouse,31400,buy,flat,210051,Appartement,1970-01-01T00:00:00.000Z,2026-06-24T10:48:36.344Z,False,2,1,160000,40,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750129-519351470
Balma,31130,buy,flat,5FA230EB79394382,Résidence Seniors,1970-01-01T00:00:00.000Z,2026-06-24T11:52:54.550Z,False,2,1,157000,42,https://www.bienici.com/annonce/vente/balma/appartement/2pieces/ag750949-519016820
Toulouse,31500,buy,flat,412,Appartement Toulouse 2 pièce(s) 51.23 m2,1970-01-01T00:00:00.000Z,2026-06-21T21:41:37.115Z,False,2,1,242000,51.23,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60184741
Toulouse,31400,buy,flat,3004,Appartement T4 de 110m²,1970-01-01T00:00:00.000Z,2026-06-05T06:25:02.110Z,False,4,3,595000,110,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/immo-facile-60197429
Toulouse,31300,buy,flat,8998F1DAAD524890,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:52:50.146Z,False,2,1,125500,42,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-518237144
Toulouse,31400,buy,programme,424,PARK VIEW 2,1970-01-01T00:00:00.000Z,2026-06-24T13:11:22.897Z,True,"[2, 3]",,"[180900, 220900]","[39.99, 64.85]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 3]pieces/mgc-249596520"
Toulouse,31300,buy,flat,348,TOULOUSE PURPAN  Studio 25 m2 avec parking   Investissement,1970-01-01T00:00:00.000Z,2026-06-11T20:41:33.249Z,False,1,,98000,25.86,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-SETFIMMOBILIER2022-30920
Toulouse,31200,buy,flat,834,,1970-01-01T00:00:00.000Z,2026-06-18T00:36:45.571Z,False,3,2,159000,63.37,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/century-21-202_3657_834
Toulouse,31500,buy,flat,86385711,"Toulouse – Roseraie : un appartement lumineux aux volumes généreux, à deux pas du métro",1970-01-01T00:00:00.000Z,2026-06-17T12:37:26.701Z,False,3,2,265000,75.85,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/apimo-86385711
Toulouse,31100,buy,flat,2639-1,Appartement T5 Hippodrome,1970-01-01T00:00:00.000Z,2026-06-22T18:24:33.922Z,False,5,4,145000,84.1,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/immo-facile-60148715
Toulouse,31100,buy,flat,8782,Toulouse / Faculté Jean Jaurès / Métro Mirail Université,1970-01-01T00:00:00.000Z,2026-06-22T16:42:26.041Z,False,4,3,139900,85.29,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/apimo-86783702
Toulouse,31400,buy,flat,2787-ELYADE,A vendre - Appartement T2 de 45.99m² à TOULOUSE ( 31400),1970-01-01T00:00:00.000Z,2026-06-24T13:28:46.914Z,False,2,1,173750,45.6,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company40779suy-appt-5322
Toulouse,31200,buy,flat,2790-ELYADE,A VENDRE EN EXCLUSIVITE T3 61.15m² à TOULOUSE (31200),1970-01-01T00:00:00.000Z,2026-06-12T16:39:42.894Z,False,3,2,189900,61.15,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company40779suy-appt-5326
Toulouse,31300,buy,flat,E830001F340B406A,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:53:15.893Z,False,2,1,91000,37,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-515728241
Toulouse,31500,buy,programme,249282123,"Appartements allant du T2 au T4 au coeur du centre ville Toulousain, parfait mariage entre confort de vie et modernité",1970-01-01T00:00:00.000Z,2026-06-12T18:26:20.119Z,True,2,,228200,40,https://www.bienici.com/annonce/vente/toulouse/programme/2pieces/mgc-249282123
Toulouse,31000,buy,programme,TOULYO,IMPÉRIAL,1970-01-01T00:00:00.000Z,2026-06-24T02:40:05.106Z,True,"[1, 4]",,"[180500, 548000]","[26.67, 91.74]","https://www.bienici.com/annonce/vente/toulouse/programme/[1, 4]pieces/visiteonline-p_6182700"
Toulouse,31200,buy,programme,400,REVERSO,1970-01-01T00:00:00.000Z,2026-06-21T06:17:16.688Z,True,"[2, 3]",,"[159900, 216900]","[36.23, 59.57]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 3]pieces/mgc-249308373"
Toulouse,31100,buy,flat,1603415,"Appartement agréable, confortable et de qualité.",1970-01-01T00:00:00.000Z,2026-06-10T06:17:10.509Z,False,4,3,225000,87,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/safti-1-1603415
Toulouse,31300,buy,flat,2CF4BEC232A841FD,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-06-24T11:53:03.658Z,False,2,1,92000,35,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag750949-514349204
Toulouse,31400,buy,flat,6789787,Appartement 5 pièces Moderne au Cœur de Toulouse,1970-01-01T00:00:00.000Z,2026-06-16T23:38:14.984Z,False,5,3,799900,163,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/apimo-86726480
Toulouse,31500,buy,flat,VA2391-DALBADEIMMO,Appartement T5 rue du faubourg bonnefoy,1970-01-01T00:00:00.000Z,2026-06-14T20:00:46.248Z,False,5,4,399000,110,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/netty-company39471vzp-appt-2391
Toulouse,31000,buy,flat,129-LDJIMMO,Appartement à vendre Toulouse,1970-01-01T00:00:00.000Z,2026-06-13T06:11:03.158Z,False,3,1,449000,83,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company51442jok-appt-7414
Toulouse,31000,buy,flat,521,Duplex aux Carmes face à la Garonne.,1970-01-01T00:00:00.000Z,2026-06-14T03:09:19.757Z,False,6,4,990000,184,https://www.bienici.com/annonce/vente/toulouse/appartement/6pieces/hektor-LANNES2020-46761
Toulouse,31100,buy,flat,27422,,1970-01-01T00:00:00.000Z,2026-06-22T00:07:39.605Z,False,3,2,127000,63.68,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/century-21-202_432_27422
Toulouse,31200,buy,flat,7557041,T3,1970-01-01T00:00:00.000Z,2026-06-24T13:03:13.339Z,False,3,2,160000,60,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag314544-513137846
Toulouse,31400,buy,programme,54100,RÉVÉLATION TR2,1970-01-01T00:00:00.000Z,2026-06-03T02:01:24.043Z,True,"[2, 5]",,"[220500, None]","[49.35, None]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/mki-54100"
Toulouse,31000,buy,flat,V2058-TOULOUSEIMMO,TRES BEL APPARTEMENT AVEC TERRASSE,1970-01-01T00:00:00.000Z,2026-06-05T16:04:20.562Z,False,3,2,359000,64.33,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company51640rhc-appt-4635
Toulouse,31000,buy,flat,1932889,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-23T03:51:53.510Z,False,3,2,299500,66,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1995537
Toulouse,31200,buy,flat,GN-AO-655-165,CROIX DAURADE T3 - BALCON - 2 PARKINGS,1970-01-01T00:00:00.000Z,2026-06-14T17:46:37.706Z,False,3,2,165000,65.41,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/immo-facile-59987225
Toulouse,31200,buy,flat,830038459020,A VENDRE APPARTEMENT T4 DERNIER ETAGE AVEC TERRASSE EXCEPTIONNELLE DE 150M²,1970-01-01T00:00:00.000Z,2026-06-08T10:03:36.833Z,False,4,3,250000,84,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/ag060811-512128013
Toulouse,31300,buy,flat,1923374,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-05T21:50:49.594Z,False,3,2,229000,61,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1985897
Toulouse,31200,buy,flat,13521,Appartement T4 - 70 m²  - secteur Canal du Midi,1970-01-01T00:00:00.000Z,2026-06-17T09:42:57.463Z,False,4,3,220000,69.56,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/immo-facile-59952338
Pompertuzat,31450,buy,programme,140,ABELIA,1970-01-01T00:00:00.000Z,2026-06-02T14:36:44.695Z,True,2,,138000,45.3,https://www.bienici.com/annonce/vente/pompertuzat/programme/2pieces/o2-promotion-pi-3101ep2_140
Blagnac,31700,buy,programme,142,ARIA,1970-01-01T00:00:00.000Z,2026-05-30T14:36:47.671Z,True,4,,268851,81.47,https://www.bienici.com/annonce/vente/blagnac/programme/4pieces/o2-promotion-pi-3101ep2_142
Toulouse,31200,buy,flat,1930400,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-10T10:41:36.811Z,False,3,2,142500,58,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1993065
Toulouse,31200,buy,flat,30119,,1970-01-01T00:00:00.000Z,2026-06-02T00:24:41.621Z,False,4,3,179000,73.26,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/century-21-202_3118_30119
Toulouse,31400,buy,flat,1930319,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-06-13T18:26:24.953Z,False,1,,99000,19.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1992981
Toulouse,31100,buy,flat,82_13916,"APPARTEMENT  T4 TOULOUSE 79 m2 ,Résidence Sécurisée dont 2 p",1970-01-01T00:00:00.000Z,2026-06-05T14:34:45.247Z,False,4,3,149000,79,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/hektor-82_TOWER2022-12284
Toulouse,31400,buy,flat,1909811,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-05-28T18:55:01.998Z,False,3,2,199000,55,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1971851
Toulouse,31200,buy,flat,931V556A,Vente appartement 3 Pièce(s),1970-01-01T00:00:00.000Z,2026-06-10T12:19:43.816Z,False,3,2,156600,64.14,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/twimmo-2119082
Toulouse,31000,buy,flat,1916434,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-03T18:50:31.558Z,False,3,2,345000,73,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1978637
Toulouse,31300,buy,flat,1921628,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-05T07:22:38.843Z,False,2,1,137000,38.67,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-1984131
Toulouse,31300,buy,flat,118-LDJIMMO,Appartement T3 traversant balcon,1970-01-01T00:00:00.000Z,2026-06-19T20:01:33.947Z,False,3,2,219000,64.32,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company51442jok-appt-3211
Toulouse,31100,buy,flat,2750-ELYADE,EN EXCLUSIVITE - A VENDRE T4 de 78.31m² à TOULOUSE (31100),1970-01-01T00:00:00.000Z,2026-06-24T13:28:46.412Z,False,4,3,186750,78.31,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/netty-company40779suy-appt-5091
Toulouse,31000,buy,flat,1896665,Vente Appartement 1 pièce,1970-01-01T00:00:00.000Z,2026-05-27T10:33:21.195Z,False,1,,189900,40,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1957879
Quint-Fonsegrives,31130,buy,programme,,EMPREINTE,1970-01-01T00:00:00.000Z,2026-06-24T10:12:04.104Z,True,"[2, 4]",,"[200900, 490000]","[45.03, 102.8]","https://www.bienici.com/annonce/vente/quint-fonsegrives/programme/[2, 4]pieces/sogeprom-1-100475"
Toulouse,31400,buy,programme,,PARC ORMEAU,1970-01-01T00:00:00.000Z,2026-06-24T10:12:04.110Z,True,"[2, 5]",,"[240000, 585000]","[43.23, 98.52]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/sogeprom-1-100476"
Toulouse,31300,buy,programme,,SIENNA,1970-01-01T00:00:00.000Z,2026-06-24T10:12:05.064Z,True,"[2, 5]",,"[278000, 650000]","[43.4, 100.07]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 5]pieces/sogeprom-1-100486"
Toulouse,31000,buy,flat,1805-MIDIIMMOBILIER,VASTE T5 DANS HOTEL PARTICULIER CLASSÉ,1970-01-01T00:00:00.000Z,2026-06-04T14:16:46.539Z,False,5,3,750000,181,https://www.bienici.com/annonce/vente/toulouse/appartement/5pieces/netty-midiimmobilier-appt-5703
Toulouse,31300,buy,flat,1910150,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-14T13:35:58.676Z,False,3,2,248000,64,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1972188
Toulouse,31300,buy,flat,3103915163,Coeur Patte d'Oie - Appartement 3 Pièces avec Balcon et Garage,1970-01-01T00:00:00.000Z,2026-06-24T10:40:44.623Z,False,3,2,324000,63,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/ag315078-504041657
Toulouse,31000,buy,flat,502,Appartement à vendre Toulouse 30 m2 rue Héliot,1970-01-01T00:00:00.000Z,2026-06-15T07:53:11.349Z,False,1,,155000,30,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-LANNES2020-46736
Toulouse,31300,buy,flat,1047,"T3 avec terrasse de 50 m2, cellier et parking",1970-01-01T00:00:00.000Z,2026-06-21T22:33:21.763Z,False,3,2,369000,81.54,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/hektor-maisonsloane-38
Toulouse,31000,buy,flat,86486623,APPARTEMENT T2 RUE ALSACE-LORRAINE,1970-01-01T00:00:00.000Z,2026-06-18T23:26:05.726Z,False,2,1,298000,51.22,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86486623
Toulouse,31200,buy,flat,1903705,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-23T11:00:01.889Z,False,2,1,165000,49,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-1964999
Toulouse,31300,buy,programme,65993,EMBLEME,1970-01-01T00:00:00.000Z,2026-06-03T08:45:17.841Z,True,2,,"[220000, 262000]","[39, 50]",https://www.bienici.com/annonce/vente/toulouse/programme/2pieces/gedeon-32274294
Cugnaux,31270,buy,flat,2094,Appartement T2 de 47 m²,1970-01-01T00:00:00.000Z,2026-06-08T16:36:33.424Z,False,2,1,109500,47,https://www.bienici.com/annonce/vente/cugnaux/appartement/2pieces/immo-facile-59634374
Toulouse,31100,buy,programme,65655,COEUR LARDENNE,1970-01-01T00:00:00.000Z,2026-06-19T01:43:40.229Z,True,"[2, 4]",,"[177900, 369000]","[43, 80]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 4]pieces/gedeon-32269536"
Toulouse,31000,buy,flat,2860-ELYADE,EN EXCLUSIVITE - A vendre - Appartement T2 de 50.49m² à TOULO,1970-01-01T00:00:00.000Z,2026-06-24T13:28:42.598Z,False,2,1,228750,50.49,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company40779suy-appt-4672
Blagnac,31700,buy,programme,65999,ARIANE,1970-01-01T00:00:00.000Z,2026-06-03T09:03:03.230Z,True,"[2, 5]",,"[217000, 489000]","[44, 130]","https://www.bienici.com/annonce/vente/blagnac/programme/[2, 5]pieces/gedeon-32268763"
Toulouse,31200,buy,flat,1893906,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-13T03:15:38.485Z,False,3,2,173000,69,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/iad-france-1955008
Toulouse,31400,buy,flat,1804-MIDIIMMOBILIER,SAINT AGNE : T1 AVEC BEAU JARDIN,1970-01-01T00:00:00.000Z,2026-06-11T02:02:55.712Z,False,1,1,122000,28,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-midiimmobilier-appt-4816
Toulouse,31200,buy,flat,1900249,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-06-18T14:54:59.693Z,False,2,1,162000,43.85,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-1961532
Toulouse,31100,buy,flat,1564880,Superbe Appartement T3 avec Terrasse et Jardin de 100m2!!!,1970-01-01T00:00:00.000Z,2026-06-19T06:05:56.181Z,False,3,2,185000,66,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/safti-1-1564880
Toulouse,31300,buy,flat,A266,Appartement 3 pièces - rue de Cugnaux,1970-01-01T00:00:00.000Z,2026-06-18T23:29:02.012Z,False,3,2,224000,56.14,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/apimo-86344686
Toulouse,31200,buy,flat,B89E81AB4E2E40E6,Résidence Ehpad,1970-01-01T00:00:00.000Z,2026-06-24T11:53:24.139Z,False,1,,139000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-500624822
Toulouse,31000,buy,flat,VA3464-OGP,Appartement à vendre Toulouse,1970-01-01T00:00:00.000Z,2026-06-24T13:51:30.403Z,False,3,2,339000,66.22,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-ogp-appt-3464
Toulouse,31500,buy,flat,312628411,Appartement,1970-01-01T00:00:00.000Z,2026-06-19T20:06:42.469Z,False,2,1,128500,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-312628411
Launaguet,31140,buy,flat,BIC68-278,Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-06-12T05:33:30.337Z,False,3,2,165000,59.8,https://www.bienici.com/annonce/vente/launaguet/appartement/3pieces/cabinet-bedin-6-BIC68-278
Toulouse,31100,buy,flat,VA5706-69-HOMEKARE,Superbe Appartement avec Grand Jardin en Ville,1970-01-01T00:00:00.000Z,2026-06-24T12:32:16.082Z,False,3,2,207000,54,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company35153qdg-appt-5706
Toulouse,31000,buy,flat,1887331,Vente Studio 1 pièce,1970-01-01T00:00:00.000Z,2026-06-08T19:15:11.854Z,False,1,0,150000,21.46,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/iad-france-1948149
Toulouse,31200,buy,flat,VA2475-GALLYS IMMOBILIER,T3 Lumineux avec Terrasse – Dernier Étage – Toulouse 31200,1970-01-01T00:00:00.000Z,2026-06-24T12:32:44.640Z,False,3,2,168500,59.34,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company34235ort-appt-2475
Toulouse,31300,buy,flat,42128FE7211644E0,Résidence Ehpad,1970-01-01T00:00:00.000Z,2026-06-24T11:53:23.781Z,False,1,1,128000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag750949-497490491
Blagnac,31700,buy,programme,008,ARIA,1970-01-01T00:00:00.000Z,2026-06-23T01:49:12.606Z,True,"[2, 5]",,"[199000, 489000]","[42, 120]","https://www.bienici.com/annonce/vente/blagnac/programme/[2, 5]pieces/gedeon-32079145"
Toulouse,31000,buy,flat,1874221,Vente Appartement 6 pièces,1970-01-01T00:00:00.000Z,2026-06-11T19:06:39.152Z,False,6,4,1150000,226,https://www.bienici.com/annonce/vente/toulouse/appartement/6pieces/iad-france-1934469
Toulouse,31400,buy,programme,0009,THE VIEW,1970-01-01T00:00:00.000Z,2026-05-26T01:45:23.381Z,True,"[2, 3]",,"[160000, 209000]","[35, 67]","https://www.bienici.com/annonce/vente/toulouse/programme/[2, 3]pieces/gedeon-32054625"
Toulouse,31200,buy,flat,3117858136,Appartement en résidence,1970-01-01T00:00:00.000Z,2026-06-19T19:56:43.818Z,False,2,1,123600,46,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/adapt-immo-3117858136
