city,postal_code,ad_type,property_type,reference,title,publication_date,modification_date,new_property,rooms_quantity,bedrooms_quantity,price,surfaceArea,url
Miramont-de-Comminges,31800,buy,house,16589,,1970-01-01T00:00:00.000Z,2026-04-10T00:45:35.840Z,False,5,3,70000,357.53,https://www.bienici.com/annonce/vente/miramont-de-comminges/maison/5pieces/century-21-202_2518_16589
Toulouse,31100,buy,flat,3879-FOROM,Appartement à vendre Toulouse,1970-01-01T00:00:00.000Z,2026-04-14T16:14:23.123Z,False,2,1,69500,42.55,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company53666edp-appt-6956
Ramonville-Saint-Agne,31520,buy,flat,1701383,Vente Appartement 3 pièces,1970-01-01T00:00:00.000Z,2026-03-25T15:18:44.277Z,False,3,,54900,64.62,https://www.bienici.com/annonce/vente/ramonville-saint-agne/appartement/3pieces/iad-france-1758762
Saint-Gaudens,31800,buy,flat,1683193,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-03-24T20:19:08.849Z,False,2,1,56000,42,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-1740328
Eup,31440,buy,house,464,,1970-01-01T00:00:00.000Z,2026-04-17T01:13:02.263Z,False,6,3,88000,64.51,https://www.bienici.com/annonce/vente/eup/maison/6pieces/century-21-202_3729_464
Toulouse,31100,buy,flat,13271,La Reynerie - Appartement T1 de 26 m2 avec cave,1970-01-01T00:00:00.000Z,2026-04-17T09:09:18.971Z,False,1,,59000,26,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-57117329
Saint-Gaudens,31800,buy,flat,311581099,Appartement,1970-01-01T00:00:00.000Z,2026-04-04T19:01:49.905Z,False,3,1,72000,54,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/adapt-immo-311581099
Toulouse,31100,buy,flat,5952,À vendre : Appartement T1 à Toulouse - Référence 5952,1970-01-01T00:00:00.000Z,2026-03-24T18:45:32.301Z,False,1,,79000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-56121181
Saint-Gaudens,31800,buy,flat,1986962,Vente Appartement 2 pièces,1970-01-01T00:00:00.000Z,2026-04-14T14:06:16.439Z,False,2,1,50000,55,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-861807
Toulouse,31100,buy,flat,VA2225-27RUEIMMO,Appartement T2 lumineux avec balcon et parking,2026-04-16T20:43:02.599Z,2026-04-17T19:57:06.522Z,False,2,1,79900,41,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/netty-company54152kvh-appt-2225
Villemur-sur-Tarn,31340,buy,flat,VA3551-OGP,Appartement à vendre Villemur-sur-Tarn,2026-04-16T13:53:26.241Z,2026-04-17T20:56:46.621Z,False,2,1,97200,40,https://www.bienici.com/annonce/vente/villemur-sur-tarn/appartement/2pieces/netty-ogp-appt-3551
Bagnères-de-Luchon,31110,buy,flat,1626144,"Appartement T2 de 30m², 4 couchages, à deux pas des thermes, allée Etigny, télécabines.",2026-04-14T19:47:05.459Z,2026-04-16T13:05:55.475Z,False,2,1,79000,30,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/safti-1-1626144
Melles,31440,buy,house,VM534-BONNETIMMO,Maison à vendre Melles,2026-04-14T16:24:37.838Z,2026-04-17T20:07:33.571Z,False,2,1,56000,40,https://www.bienici.com/annonce/vente/melles/maison/2pieces/netty-company50577qqo-house-534
Saint-Gaudens,31800,buy,flat,1995096,Vente Appartement 2 pièces,2026-04-13T17:58:40.277Z,2026-04-14T19:08:08.542Z,False,2,1,65000,43,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-870591
Esténos,31440,buy,house,VM444-BONNETIMMO,Maison à vendre Esténos,2026-04-11T12:22:23.591Z,2026-04-17T20:07:33.620Z,False,2,1,79000,45,https://www.bienici.com/annonce/vente/estenos/maison/2pieces/netty-company50577qqo-house-444
Bagnères-de-Luchon,31110,buy,flat,1070,,2026-04-11T01:03:29.354Z,2026-04-14T00:58:52.092Z,False,1,0,48000,18,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/century-21-202_3729_1070
Toulouse,31300,buy,flat,VA2208-27RUEIMMO,STUDIO 20m² 31300 Toulouse,2026-04-07T13:00:20.081Z,2026-04-17T19:57:06.789Z,False,1,,85000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/netty-company54152kvh-appt-2208
Toulouse,31100,buy,flat,100406,STUDIO SAINT SIMON,2026-04-07T11:17:10.401Z,2026-04-16T10:42:56.565Z,False,1,0,80000,27,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag313299-522975719
Roquefort-sur-Garonne,31360,buy,house,1634338,T3 + Dépendance,2026-04-05T12:39:53.147Z,2026-04-08T12:08:06.936Z,False,3,2,87000,65,https://www.bienici.com/annonce/vente/roquefort-sur-garonne/maison/3pieces/safti-1-1634338
Toulouse,31100,buy,flat,4472,Appartement T1 bis de 30m² avec cave,2026-04-04T12:37:13.203Z,2026-04-04T12:37:13.203Z,False,1,1,69000,30,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/era-2-60341278
Toulouse,31100,buy,flat,VA2133-ARTAEIMMO,Idéal investisseur,2026-04-04T00:42:23.765Z,2026-04-17T20:13:49.279Z,False,3,2,94000,77.9,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-company35613nvq-appt-2133
Toulouse,31200,buy,flat,TP_-_Studio_RDJ,Studio en Rez de jardin - Résidence Récente -,2026-04-03T11:44:40.038Z,2026-04-14T08:51:50.343Z,False,1,0,85000,28,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag310791-522349655
Saint-Gaudens,31800,buy,flat,1986487,Vente Appartement 2 pièces,2026-04-01T09:58:22.355Z,2026-04-01T13:56:44.137Z,False,2,1,76000,55,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/iad-france-1738441
Bagnères-de-Luchon,31110,buy,flat,340938143019,"Appartement à Vendre 2 pièces BAGNERES DE LUCHON (31), Exposition Sud, Vue Pyrénées",2026-03-30T16:19:37.942Z,2026-03-30T17:30:03.040Z,False,2,1,72500,28,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/2pieces/ag340369-521541635
Toulouse,31400,buy,flat,5209,STUDIO LMNP TOULOUSE 31400 MONTAUDRAN,2026-03-30T09:00:40.952Z,2026-04-01T05:19:59.780Z,False,1,1,55000,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-reseaufcpibalma-9082
Toulouse,31400,buy,flat,TAPP2923210,,2026-03-28T00:12:06.275Z,2026-04-13T23:08:49.082Z,False,1,0,95000,22.8,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ics-tro_TROPIS_tra-TAPP2923210
Cornebarrieu,31700,buy,flat,D5B3566C760542BD,Résidence Affaires,2026-03-27T14:32:19.666Z,2026-03-27T14:32:19.666Z,False,1,,56000,23,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/ag750949-520998470
Toulouse,31100,buy,flat,00526371,- INVESTISSEURS / PRIMO ACCEDANT - TOULOUSE - APPARTEMENT T2 - 44.50 m²,2026-03-26T19:13:58.260Z,2026-04-03T17:19:50.700Z,False,2,1,79000,44,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311906-520854995
Bagnères-de-Luchon,31110,buy,flat,1619884,"Appartement T1 Bis de 30m², vue sur les montagnes avec un balcon, ascenseur, cellier, casier à ski et local à vélos, place de parking. Charpente et toiture neuve.",2026-03-25T20:47:40.515Z,2026-04-17T05:47:35.838Z,False,1,,93500,31,https://www.bienici.com/annonce/vente/bagneres-de-luchon/appartement/1pieces/safti-1-1619884
Cornebarrieu,31700,buy,flat,4D97966A28E84EF6,Résidence Affaires,2026-03-23T15:53:38.220Z,2026-04-17T16:31:17.812Z,False,1,,52000,23,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/ag750949-520184084
Toulouse,31300,buy,flat,2118,Appartement Toulouse 1 pièce - 25.23 m²,2026-03-20T16:44:36.008Z,2026-03-20T16:44:36.008Z,False,1,,99600,25.23,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ifsp6a-5164198
Balma,31130,buy,flat,5267eb,T1 meublé 27m² BALMA avec parking et balcon,2026-03-18T15:21:10.134Z,2026-04-16T18:18:24.733Z,False,1,,66000,27,https://www.bienici.com/annonce/vente/balma/appartement/1pieces/nestenn-1-99939461581
Saint-Gaudens,31800,buy,flat,1971800,Vente Appartement 3 pièces,2026-03-17T18:55:45.168Z,2026-04-17T03:35:20.284Z,False,3,2,78000,68,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/iad-france-2035184
Toulouse,31500,buy,flat,1971665,Vente Appartement 2 pièces,2026-03-17T18:55:45.168Z,2026-03-27T11:53:04.188Z,False,2,1,99900,34,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/iad-france-2035049
Saint-Mamet,31110,buy,flat,TAPP277148706,,2026-03-17T10:46:50.171Z,2026-04-09T09:44:15.384Z,False,2,2,91375,32.03,https://www.bienici.com/annonce/vente/saint-mamet/appartement/2pieces/ics-pal_PALISIMMO_tra-TAPP277148706
Toulouse,31100,buy,flat,4452,Appartement Toulouse T4 DE  82 m2 au sol,2026-03-14T07:45:04.781Z,2026-04-15T06:46:34.106Z,False,4,3,96000,82.2,https://www.bienici.com/annonce/vente/toulouse/appartement/4pieces/era-2-60208689
Fougaron,31160,buy,house,10575,,2026-03-14T01:36:26.792Z,2026-04-16T19:02:58.905Z,False,5,3,86400,89,https://www.bienici.com/annonce/vente/fougaron/maison/5pieces/century-21-202_3876_10575
Toulouse,31400,buy,flat,NATH20M31400,T1 Bis Duplex - QUARTIER SAINT MICHEL,2026-03-13T16:20:28.734Z,2026-04-02T19:41:06.467Z,False,1,,84700,20,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-patrimum-516
Toulouse,31300,buy,flat,4441,Appartement Toulouse  PURPAN  T3  de  57.15 m2,2026-03-13T08:19:35.301Z,2026-04-05T16:43:45.541Z,False,3,2,54000,57.15,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/era-2-60201415
Toulouse,31100,buy,flat,86754795,Studio proche Métro B Arènes et lycée,2026-03-09T13:06:39.317Z,2026-04-13T23:28:03.159Z,False,1,0,86000,23.15,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/apimo-86754795
Toulouse,31200,buy,flat,86747983,,2026-03-05T13:10:35.820Z,2026-04-16T01:32:39.778Z,False,2,1,97000,36,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86747983
Toulouse,31400,buy,flat,27538,,2026-03-02T01:16:58.927Z,2026-04-01T00:40:57.259Z,False,1,0,95000,21.85,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_432_27538
Lieoux,31800,buy,house,VM511-BONNETIMMO,Maison à vendre Lieoux,2026-02-27T13:40:14.875Z,2026-04-17T20:07:44.226Z,False,3,1,82000,91,https://www.bienici.com/annonce/vente/lieoux/maison/3pieces/netty-company50577qqo-house-511
Auzeville-Tolosane,31320,buy,programme,AUZCAM,CAMPUS TOLOSAN,2026-02-26T03:15:07.564Z,2026-04-17T03:04:50.055Z,True,1,,98757,18.37,https://www.bienici.com/annonce/vente/auzeville-tolosane/programme/1pieces/visiteonline-p_6182585
Toulouse,31100,buy,flat,00744520,INVESTISSEURS / PRIMO ACCEDANT - TOULOUSE - APPARTEMENT T2 - 44 m²,2026-02-25T06:52:21.280Z,2026-04-04T06:36:15.520Z,False,2,1,85000,44,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311906-514025834
Toulouse,31500,buy,flat,3000,Appartement T2 RDC de 35m²,2026-02-18T18:59:59.256Z,2026-04-11T06:16:14.305Z,False,2,1,99900,35,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/immo-facile-60006862
Quint-Fonsegrives,31130,buy,house,b_7244,"Quint-Fonsegrives: Villa T4/5 salon/séjour, 117m² hab, véranda et garage, sur terrain  arboré",1970-01-01T00:00:00.000Z,2026-04-16T10:43:01.546Z,False,4,3,489,117,https://www.bienici.com/annonce/vente/quint-fonsegrives/maison/4pieces/ag311826-513759143
Saint-Gaudens,31800,buy,flat,VA5971-56-HOMEKARE,IDEAL INVESTISSEUR,1970-01-01T00:00:00.000Z,2026-04-17T20:14:11.611Z,False,3,2,69000,58,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/netty-company35153qdg-appt-5971
Aspet,31160,buy,house,1600496,"Immeuble au cœur d’Aspet, fort potentiel",1970-01-01T00:00:00.000Z,2026-04-09T13:03:34.763Z,False,6,3,66000,140,https://www.bienici.com/annonce/vente/aspet/maison/6pieces/safti-1-1600496
Auzeville-Tolosane,31320,buy,flat,2780-ELYADE,A VENDRE EN EXCLUSIVITE STUDIO de 19.74m² -AUZEVILLE TOLOSANE (,1970-01-01T00:00:00.000Z,2026-04-17T20:08:43.900Z,False,1,,92250,19.74,https://www.bienici.com/annonce/vente/auzeville-tolosane/appartement/1pieces/netty-company40779suy-appt-5199
Toulouse,31400,buy,flat,312701917,Appartement,1970-01-01T00:00:00.000Z,2026-04-03T20:16:33.974Z,False,1,,65000,19,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-312701917
Saint-Gaudens,31800,buy,flat,1943077,Vente Appartement 4 pièces,1970-01-01T00:00:00.000Z,2026-04-10T10:34:25.769Z,False,4,3,56000,69,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/4pieces/iad-france-2005839
Toulouse,31200,buy,flat,00759887,TOULOUSE - APPT T2 - 98 000 €,1970-01-01T00:00:00.000Z,2026-03-18T10:10:54.197Z,False,2,1,98000,43,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/ag311906-512855618
Saint-Gaudens,31800,buy,flat,17024,,1970-01-01T00:00:00.000Z,2026-04-02T00:35:38.381Z,False,2,1,66000,42,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/2pieces/century-21-202_2518_17024
Toulouse,31400,buy,flat,TO-PER-10644,"Toulouse  Pont des demoiselles / Saint Exupéry appartement 1 pièce 18,53m²",1970-01-01T00:00:00.000Z,2026-04-09T12:16:19.047Z,False,1,,89900,18.53,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/square-habitat-immo-facile-43178569
Aspet,31160,buy,house,340931208812,Maison de village 4 pièces  (31),1970-01-01T00:00:00.000Z,2026-04-10T09:16:39.798Z,False,4,3,94000,87,https://www.bienici.com/annonce/vente/aspet/maison/4pieces/ag340369-512110793
Toulouse,31100,buy,flat,2631,CEPIERE BAGATELLE,1970-01-01T00:00:00.000Z,2026-04-13T16:11:33.366Z,False,2,1,69500,48.61,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/apimo-86709064
Toulouse,31000,buy,flat,00763308,STUDIO SAINT AUBIN//LMNP GERE,1970-01-01T00:00:00.000Z,2026-04-16T16:11:58.070Z,False,1,0,85000,21,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/ag311903-511601135
Montréjeau,31210,buy,flat,340936942051,Appartement 64 m² à terminer de rénover + grande surface de 75 m² en rez-de-chaussée,1970-01-01T00:00:00.000Z,2026-04-10T09:16:38.091Z,False,4,3,90000,64,https://www.bienici.com/annonce/vente/montrejeau/appartement/4pieces/ag340369-509795750
Saint-Gaudens,31800,buy,flat,0900448333,Appartement,1970-01-01T00:00:00.000Z,2026-03-17T19:44:33.045Z,False,3,2,79500,75,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/adapt-immo-0900448333
Toulouse,31400,buy,flat,TO-PER-TO-PER-10645,"Toulouse, Pont des demoiselles / Saint Exupéry - appartement 1 pièce de 19,29m² - DPE C",1970-01-01T00:00:00.000Z,2026-04-09T06:15:19.848Z,False,1,,94900,19.29,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/square-habitat-immo-facile-43258870
Toulouse,31200,buy,flat,30056,,1970-01-01T00:00:00.000Z,2026-04-11T05:10:45.894Z,False,2,1,80000,30,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/century-21-202_3118_30056
Toulouse,31400,buy,flat,AVAP230008991,Appartement une pièce 26 m2 - TOULOUSE,1970-01-01T00:00:00.000Z,2026-04-02T22:49:23.934Z,False,1,,92500,25.75,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-reseaufcpi-8991
Cornebarrieu,31700,buy,flat,C7108E62511C4F14,Résidence Affaires,1970-01-01T00:00:00.000Z,2026-03-31T10:41:42.946Z,False,1,,57000,22,https://www.bienici.com/annonce/vente/cornebarrieu/appartement/1pieces/ag750949-508600850
Calmont,31560,buy,house,VM450-27RUEIMMO,Maison à vendre Calmont,1970-01-01T00:00:00.000Z,2026-04-14T16:12:34.956Z,False,3,2,76000,65,https://www.bienici.com/annonce/vente/calmont/maison/3pieces/netty-company54152kvh-house-450
Muret,31600,buy,flat,TAPP964079,,1970-01-01T00:00:00.000Z,2026-03-28T18:15:15.691Z,False,2,1,98000,42,https://www.bienici.com/annonce/vente/muret/appartement/2pieces/citya-immobilier-20490-TAPP964079
Toulouse,31400,buy,flat,13489,RANGUEIL -  T1 AVEC BALCON ET PARKING,1970-01-01T00:00:00.000Z,2026-04-17T09:09:23.092Z,False,1,,90000,20.41,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/immo-facile-59363774
Saint-Gaudens,31800,buy,flat,CVB,SAINT-GAUDENS   Appartement T3 avec balcon et parking,1970-01-01T00:00:00.000Z,2026-03-26T21:57:23.586Z,False,3,2,61500,56,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/hektor-reseaufcpibalma-9000
Plaisance-du-Touch,31830,buy,flat,5561,A VENDRE - PLAISANCE DU TOUCH - Appartement  T2 - 45 m2 - garage boxé en sous sol,1970-01-01T00:00:00.000Z,2026-04-17T12:11:19.460Z,False,2,1,99000,45,https://www.bienici.com/annonce/vente/plaisance-du-touch/appartement/2pieces/nestenn-1-99939373606
Valentine,31800,buy,flat,17073,,1970-01-01T00:00:00.000Z,2026-03-24T01:23:53.951Z,False,2,1,55000,56.83,https://www.bienici.com/annonce/vente/valentine/appartement/2pieces/century-21-202_2518_17073
Saint-Gaudens,31800,buy,house,16869,,1970-01-01T00:00:00.000Z,2026-04-12T02:54:19.038Z,False,3,2,69000,59.37,https://www.bienici.com/annonce/vente/saint-gaudens/maison/3pieces/century-21-202_2518_16869
Toulouse,31100,buy,flat,VA3241-C2ISUDOUEST2,Toulouse 3110 Idéal premier achat.,1970-01-01T00:00:00.000Z,2026-04-14T16:38:52.545Z,False,3,2,99900,54.5,https://www.bienici.com/annonce/vente/toulouse/appartement/3pieces/netty-c2isudouest2-appt-3241
Saint-Gaudens,31800,buy,house,1904098,Vente Maison de ville 5 pièces,1970-01-01T00:00:00.000Z,2026-03-24T04:14:36.575Z,False,5,1,98000,160,https://www.bienici.com/annonce/vente/saint-gaudens/maison/5pieces/iad-france-1965414
Toulouse,31000,buy,flat,80,"Studio meublé de 18 m2 en résidence étudiante, Carmes (31000",1970-01-01T00:00:00.000Z,2026-04-09T17:44:20.775Z,False,1,,80000,18,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/hektor-alma11-18216
Toulouse,31100,buy,flat,120948,,1970-01-01T00:00:00.000Z,2026-03-20T01:43:23.491Z,False,1,0,59500,30.44,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_1052_120948
Roques,31120,buy,flat,76854-SEMENADISSE,APPARTEMENT T2 DE 31.80M² AVEC JARDINET - ROQUES,1970-01-01T00:00:00.000Z,2026-04-14T17:29:12.489Z,False,2,1,89900,31.8,https://www.bienici.com/annonce/vente/roques/appartement/2pieces/netty-semenadisse-appt-992
Toulouse,31200,buy,flat,TO-PER-10470,"Toulouse / Croix Daurade appartement T1 bis de 30m², balcon et parking",1970-01-01T00:00:00.000Z,2026-04-14T10:05:11.734Z,False,2,1,99000,30.4,https://www.bienici.com/annonce/vente/toulouse/appartement/2pieces/square-habitat-immo-facile-43253787
Auzeville-Tolosane,31320,buy,flat,2730-ELYADE,EN EXCLUSIVITE - A vendre - Appartement T1 de 19.74m² à AUZE,1970-01-01T00:00:00.000Z,2026-04-17T20:08:43.394Z,False,1,,87000,19.74,https://www.bienici.com/annonce/vente/auzeville-tolosane/appartement/1pieces/netty-company40779suy-appt-5125
Toulouse,31400,buy,flat,312701871,Appartement,1970-01-01T00:00:00.000Z,2026-04-04T19:01:50.549Z,False,1,,62000,22,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/adapt-immo-312701871
Saint-Gaudens,31800,buy,flat,1560187,"Appartement T3 meublé avec cave, garage - Vue sur les Pyrénées",1970-01-01T00:00:00.000Z,2026-04-16T20:12:11.172Z,False,3,2,85000,65,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/safti-1-1560187
Saint-Gaudens,31800,buy,flat,306987,Appartement T3 en duplex a rafraichir avec vue dégagée,1970-01-01T00:00:00.000Z,2026-04-12T16:09:06.167Z,False,3,2,49000,57,https://www.bienici.com/annonce/vente/saint-gaudens/appartement/3pieces/ag311656-498362978
Toulouse,31100,buy,flat,20115,,1970-01-01T00:00:00.000Z,2026-04-17T01:04:20.935Z,False,1,0,59500,30.44,https://www.bienici.com/annonce/vente/toulouse/appartement/1pieces/century-21-202_3255_20115
Pointis-Inard,31800,buy,house,1556479,"Maison de village à rénover 112m², 4 chambres.",1970-01-01T00:00:00.000Z,2026-04-05T20:00:05.294Z,False,5,4,50000,112,https://www.bienici.com/annonce/vente/pointis-inard/maison/5pieces/safti-1-1556479
Saint-Alban,31140,buy,flat,VA3405-OGP,Appartement T2 idéal investisseur,1970-01-01T00:00:00.000Z,2026-04-17T20:56:46.521Z,False,2,1,98900,37.96,https://www.bienici.com/annonce/vente/saint-alban/appartement/2pieces/netty-ogp-appt-3405
